1,2,3,4,5,6,7,8,9,10
1180,5067998,-2.996E+16,34712994,-7.49991E+15,7884004,1E+16,5468995,-100001,1
1181,5067994,-2999,34713018,-7.49999E+16,7884004,10000017,5469,-99989,-9.00E-05
1182,5068006,-3017,3.4713E+16,-749987,7.88399E+15,9999999,5469001,-9.9999E+15,-7.00E-05
1183,5.068E+16,-3007,34713006,-7.49992E+16,7.88399E+15,9999986,5468999,-100005,0.0
1184,506799,-2997,3.4713E+16,-7.50004E+15,7884003,1E+16,5.469E+16,-99972,7.00E-05
1185,5244008,-3.012E+16,3471299,-750017,7883999,9999991,5.46899E+16,-100001,4.00E-05
1186,5243991,-3022,3471299,-74999,7884006,9.99999E+15,5468982,-99982,-11
1187,5244011,-3.006E+16,3.4713E+16,-7.49997E+15,7884018,100.0,5.46902E+15,-9.9973E+15,-2.00E-05
1188,524401,-3015,3471297,-7.49997E+15,7883991,9999988,5468982,-99995,-1
1189,5.244E+15,-299,34712991,-7.50008E+16,7.88399E+15,1E+16,5469002,-9.9983E+15,9.00E-05
1190,5243982,-2988,3.4713E+16,-7.50014E+15,7883984,1E+16,5.46899E+16,-9.9994E+15,5.00E-05
1191,5243995,-2995,34713001,-7.49992E+16,7.884E+15,1000001,5468999,-100005,11
1192,5120019,-3.006E+16,34712991,-7.5,7883984,1E+16,5469,-100006,-4.00E-05
1193,5120002,-2986,34712992,-749993,788398,1E+16,5.46899E+16,-100017,-1.00E-05
1194,5120001,-2998,34712992,-750005,7883999,9999986,5.46898E+15,-99984,-0.0
1195,5120028,-3.012E+16,34713,-749989,7884004,1E+16,5.46901E+15,-99989,9.00E-05
1196,5.11999E+16,-3.001E+16,3.4713E+16,-749988,7884008,1E+16,5469005,-1.00012E+16,1
1197,5119997,-3.001E+16,34712972,-749994,7.884E+15,1E+16,5.46899E+16,-99992,5.00E-05
1198,5120004,-3005,34712992,-7.49999E+16,7884012,1000002,5.46901E+16,-9.9993E+15,-18
1199,5119997,-3017,34712985,-75001,7.88399E+15,1E+16,5468999,-9.9981E+15,2.00E-05
1200,5012005,-2995,3.4713E+16,-7.50003E+15,7883999,9.99999E+15,5469004,-100023,3.00E+11
1201,5011996,-2999,34713002,-750006,7.884E+15,10000001,5468996,-100006,11
1202,5011985,-3007,3.4713E+16,-7.50003E+15,788399,9999995,5469014,-9.9999E+15,-1.00E-05
1203,5011988,-2.987E+16,34712997,-7.5,7883989,1E+16,5463595,-100003,14
1204,5011991,-2998,34713,-7.50009E+15,7884009,9999999,5.46361E+16,-99995,6.00E+11
1205,5.01199E+16,-2.994E+16,34712993,-7.49992E+16,7884004,10000016,5.4636E+15,-100014,-4.00E-05
1206,5012003,-2992,34712984,-7.5,7884011,9.99999E+15,5463604,-10001,-6.00E+11
1207,5.01199E+16,-3.006E+16,34712978,-7.49996E+15,7.88399E+15,1E+16,5.46359E+16,-9.9999E+15,-8.00E-05
1208,5.01198E+16,-2.993E+16,3.4713E+16,-750013,7884004,1E+16,5463589,-100005,9.00E-05
1209,5012007,-2988,34712978,-75001,7883986,9999974,5463587,-100001,1.00E-05
1210,5012005,-301,34712998,-750005,7884,10000013,5463598,-100022,-8.00E-05
1211,5011998,-3.004E+16,34713015,-7.50003E+15,7884015,10000004,5463599,-9.9996E+15,5.00E-05
1212,5012022,-299,34712991,-750016,7884007,1000002,5463596,-9.9996E+15,1.00E-05
1213,5012015,-3.004E+16,3.4713E+16,-749976,7.884E+15,9.99999E+15,5463579,-1.00008E+16,-5.00E-05
1214,5012011,-3.001E+16,34713004,-749998,7884005,9999986,5.46361E+15,-99998,-8.00E-05
1215,5012001,-3.029E+16,34713,-7.50004E+15,7.884E+15,1E+16,5463586,-9.9981E+15,-5.00E-05
1216,5011987,-3.004E+16,34712984,-749988,7883994,1E+16,5463589,-9.9994E+15,-5.00E-05
1217,5011994,-3011,34712981,-7.49997E+15,7883974,10000007,5.46359E+16,-100006,-4.00E-05
1218,5011983,-3.006E+16,34713001,-749983,7.884E+15,1E+16,546359,-1.0,-1.2E+16
1219,5012011,-3.004E+16,34712989,-7.49996E+15,7884007,1E+16,5463576,-9.9996E+15,-2.00E-05
1220,5.01201E+16,-2.987E+16,34712993,-75001,7.884E+15,10000019,5463595,-100004,-7.00E-05
1221,5012001,-2998,34712982,-749994,7.88399E+15,9999977,5463598,-99989,8.00E-05
1222,5.012E+16,-3.014E+16,34713011,-7.49996E+15,7883989,9999999,5463575,-9999,2
1223,5012001,-299,34713,-749983,7884003,10000009,5463609,-9.9996E+15,-5.00E-05
1224,5011997,-301,34712984,-750005,7884006,10000007,5463599,-1.0,-5.00E-05
1225,5012001,-3011,34712985,-750005,7883977,10000009,5463596,-99998,-9.00E-05
1226,5.01201E+16,-2997,34712982,-74999,788401,10000004,5463592,-99989,-25
1227,5011997,-2.994E+16,34712995,-749988,7883999,9999999,5463601,-100016,-2.3E+16
1228,5011993,-3007,3.4713E+16,-7.49986E+15,7884003,1000001,5.46359E+16,-100006,3.00E+11
1229,5.01201E+16,-3003,3.4713E+16,-750028,7884018,9999991,5.4636E+16,-100014,4.00E-05
1230,5083996,-3.006E+16,3.4713E+16,-7.49999E+16,788401,10000007,5.46359E+15,-99998,-2.6E+16
1231,5084002,-2997,34712986,-750015,7884015,10000024,5463593,-100022,-1
1232,5084019,-2999,34712993,-750005,7.88399E+15,999999,5463598,-100001,-8.00E-05
1233,4883987,-2999,34712971,-749989,7884019,1E+16,5463609,-9.9996E+15,8.00E-05
1234,4884001,-3003,3471299,-749988,7883997,1E+16,54636,-10001,-1
1235,4883997,-2.983E+16,3.4713E+16,-7.5,7883984,999998,5.4636E+15,-100001,5.00E-05
1236,4884001,-3003,3471301,-7.50019E+15,7883997,9.99999E+15,5463587,-100005,2.6E+16
1237,4.88399E+16,-3.002E+16,3471298,-7.50009E+15,788402,1000001,5463585,-100005,9.00E-05
1238,4.88399E+16,-3005,3471299,-7.5,7884,9999987,5.46357E+16,-9.9994E+15,-9.00E-05
1239,4884013,-3.012E+16,3.4713E+16,-750007,7.884E+15,1E+16,546361,-100014,1
1240,4884002,-3.012E+16,3.4713E+16,-749984,7884,9999996,5463593,-99995,-0.0
1241,4884018,-3013,34712998,-750005,7883997,1E+16,5463618,-9.9996E+15,1
1242,4883992,-299,34712991,-7.5,7884006,1E+16,546359,-100001,-8.00E-05
1243,4883997,-2.994E+16,3.4713E+16,-7.49996E+15,7883991,9999999,5463573,-9.9996E+15,5.00E-05
1244,4.88401E+16,-2998,3.4713E+16,-749989,7884003,10000004,5463609,-9.9999E+15,15
1245,5.08399E+16,-3011,34712977,-750002,7.88399E+15,10000007,5463579,-9.9996E+15,-4.00E-05
1246,5083999,-2998,34712986,-74998,7883986,10000026,5.4636E+16,-99989,-3.00E+11
1247,5083999,-3.002E+16,34712981,-749985,7884003,9999988,5463604,-99997,1
1248,5083984,-3011,34712981,-750011,7884004,9.99999E+15,5463587,-100003,-1.3E+16
1249,508399,-2.994E+16,34713003,-7.49986E+15,7884022,10000004,54636,-100016,1.9E+16
1250,508401,-2.991E+16,3471298,-750018,7883997,999999,5463592,-100005,1.00E-05
1251,5084006,-3.008E+16,3.4713E+16,-749977,7.884E+15,1000001,5463616,-99997,-1
1252,5083981,-3017,34712997,-7.50001E+16,7884009,10000001,546359,-100004,2
1253,5083987,-301,34712964,-750007,788399,1E+16,5.46359E+15,-9.9981E+15,-9.00E-05
1254,5084001,-3.002E+16,3.4713E+16,-7.50009E+15,7884021,10000005,5463598,-100001,-0.0
1255,4919995,-3.014E+16,34712992,-749995,7.884E+15,999999,5.46359E+16,-100009,-4.00E-05
1256,4920013,-2.994E+16,34712982,-750015,7884009,9999981,5463593,-9.9996E+15,5.00E-05
1257,5.128E+16,-2.989E+16,34713002,-749987,7884002,9.99999E+15,546361,-100015,14
1258,5127994,-3007,34712977,-7.49999E+16,7.88399E+15,9.99999E+15,5.46361E+15,-100014,-4.00E-05
1259,5127984,-3003,3471301,-7.5,7.884E+15,1E+16,5.46359E+16,-99992,1
1260,4.90801E+16,-3.001E+16,34712997,-7.49996E+15,7884006,10000005,54636,-99998,6.00E+11
1261,4907991,-2.979E+16,34712993,-74998,7.884E+15,1E+16,5463596,-9.9994E+15,1.00E-05
1262,4907997,-2978,34712992,-750017,7.88399E+15,10000001,5463595,-100015,3.00E+11
1263,5115998,-3.004E+16,3.4713E+16,-7.5,7883981,9999986,5463612,-100007,3.00E+11
1264,5115978,-301,34712984,-750011,7884006,1E+16,5463598,-100003,0.0
1265,5115998,-3,34712997,-7.49996E+15,7883989,10000004,5463593,-9.9999E+15,1
1266,5116002,-2.993E+16,34712993,-7.50008E+16,7884015,999999,5463595,-100016,-9.00E-05
1267,5115998,-3,3.4713E+16,-750017,7.88399E+15,9999995,5.46361E+16,-9.9978E+15,1.00E-05
1268,5115985,-3.008E+16,3.4713E+16,-7.49997E+15,7884016,999999,546359,-100007,-7.00E-05
1269,5115999,-3005,34712982,-750002,7884005,9999993,5463613,-9.9993E+15,14
1270,5116019,-3009,34713004,-7.49991E+15,7883999,9999985,5.46359E+16,-99995,-6.00E+11
1271,4904007,-2.993E+16,3471301,-750006,7883989,10000014,5.46359E+15,-100003,2.4E+16
1272,4903976,-2986,34712991,-74999,7883991,10000004,5463599,-99987,-5.00E-05
1273,4904012,-3003,34712997,-7.5,7884014,10000026,5463606,-100013,-0.0
1274,4904002,-3013,3.4713E+16,-7.49992E+16,7884002,10000018,5.46359E+16,-9.9996E+15,-2.00E-05
1275,4903974,-2.996E+16,34713013,-750015,7884008,1E+16,5463612,-99989,1.2E+16
1276,4903986,-301,34712982,-7.50003E+15,7884002,1E+16,5.46359E+16,-100001,-5.00E-05
1277,4903987,-2.996E+16,34712986,-749998,7884004,9999999,5463604,-100019,3.00E+11
1278,4903993,-3,34712977,-7.50014E+15,7883977,9999996,5463598,-9999,18
1279,490401,-3.004E+16,34712996,-749993,7883995,100.0,5463601,-1.00008E+16,14
1280,4903998,-3.014E+16,3.4713E+16,-7.50001E+16,7884005,1000001,5463612,-9999,-6.00E+11
1281,4903968,-2995,34712971,-7.49997E+15,7884006,9999986,5463587,-10001,-14
1282,4.904E+16,-3.001E+16,34713,-750002,7883989,100.0,5.46359E+16,-99989,5.00E-05
1283,490399,-2998,34713009,-750002,7884,100.0,5463595,-9.9996E+15,-8.00E-05
1284,4.904E+16,-2974,3.4713E+16,-750005,7883994,1E+16,5463598,-99998,-1.00E-05
1285,4904015,-3.002E+16,34713001,-7.49997E+15,7.88399E+15,1E+16,5463586,-100003,-1.00E-05
1286,4903996,-3017,34712971,-7.49996E+15,7883983,10000015,5.46359E+16,-9.9994E+15,1.2E+16
1287,4904003,-301,34712982,-749983,7884003,1E+16,5463599,-100014,7.00E-05
1288,4904002,-2998,34712985,-749994,7884004,9999999,5463601,-100011,-8.00E-05
1289,5015995,-2.996E+16,3.4713E+16,-749994,7884008,10000007,546359,-100009,8.00E-05
1290,5016002,-3.002E+16,34712993,-749995,788398,10000005,5463585,-99984,1
1291,5.01601E+16,-299,34712989,-7.5,7884011,10000007,5463596,-9.9993E+15,-2.00E-05
1292,5015995,-2.987E+16,34712989,-7.50008E+16,7.884E+15,9.99999E+15,5.46359E+16,-9999,4.00E-05
1293,5.01599E+16,-3005,34712979,-7.49999E+16,7883989,1E+16,5463595,-1.00018E+16,-2.00E-05
1294,5016013,-2.989E+16,34713002,2.50003E+16,7878004,1E+16,5463589,-99989,-7.00E-05
1295,5015999,-2.991E+16,34712969,249993,7878004,9.99999E+15,5.46361E+16,-9999,-7.00E-05
1296,5015992,-2998,34712985,250011,7878011,9999993,5463598,-99992,1.00E-05
1297,5015999,-2.993E+16,34712993,249991,7.87799E+15,1E+16,5463601,-99995,5.00E-05
1298,5.01601E+16,-3.012E+16,3471298,249988,7878004,9999981,546359,-100016,-72
1299,5015992,-2976,34712977,2.49981E+16,7877991,10000004,5463598,-100004,-74
1300,5016003,-2984,34712996,2.49996E+16,7878001,9999981,5463584,-99992,-72
1301,5016003,-3.001E+16,34712998,249994,7878015,10000013,5.46359E+15,-100005,-7.7E+15
1302,5016008,-3007,34712994,249985,7877996,100.0,5463606,-9.9986E+15,-74
1303,5.01601E+16,-3017,34712993,2.5,7877988,1E+16,5463609,-100011,-66
1304,5015988,-3003,34712984,2.50004E+16,7877988,10000017,5.46359E+16,-100003,-78
1305,501601,-299,34712994,249995,7.87801E+15,9999982,5463596,-9.9991E+15,-98
1306,4812,-2985,34712993,2.49983E+16,7.87799E+15,9.99999E+15,5463607,-99976,-74
1307,4811995,-301,3.4713E+16,249993,7.87798E+15,1E+16,5463595,-100004,-9.2E+15
1308,4811998,-3.001E+16,34712992,249994,7877985,9999995,5463613,-9.9991E+15,-93
1309,4812,-2998,3.4713E+16,250018,7.878E+15,9999996,5463584,-99995,-8.7E+15
1310,4811993,-2998,34712978,249998,7878005,9.99999E+15,5463579,-10002,-7.7E+15
1311,4811987,-2997,3471296,249991,7878001,9999995,5.46359E+15,-99992,-7.7E+15
1312,4811997,-2.993E+16,3471298,250014,7.878E+15,10000001,5463609,-1.0,-88
1313,5031993,-2.993E+16,34712981,25001,7878004,10000017,546359,-100007,-91
1314,5032014,-3007,3.4713E+16,249998,7878001,10000004,5.46359E+16,-9.9999E+15,-6.8E+15
1315,5.03198E+16,-3.012E+16,34712966,250009,7.87798E+15,10000015,5463606,-100007,-59
1316,5.032E+16,-3022,34712991,249982,7878018,9999999,5.46361E+15,-9.9993E+15,-82
1317,5252012,-2995,34712982,250002,7878016,10000023,5463607,-100022,-79
1318,5251996,-301,34712993,249992,7878009,9999996,5463609,-99992,-8
1319,5.252E+16,-2.993E+16,34713001,250005,7878017,9999982,5.4636E+15,-100003,-82
1320,5.25199E+16,-3013,3.4713E+16,25002,7878001,999999,5463589,-100004,-66
1321,5043988,-301,34712993,2.49996E+16,7878008,9999991,5463579,-100011,-8.3E+15
1322,5043992,-2985,3471299,2.50003E+16,7.87801E+15,9999988,5463589,-100009,-73
1323,5043999,-3011,34712985,2.5,7.878E+15,9999996,54636,-1.00002E+16,-9.2E+15
1324,5.04401E+16,-2984,34712989,249991,7878023,1E+16,5463599,-1.0,-7.7E+15
1325,5043992,-3.001E+16,34712994,250008,7.878E+15,10000001,5463613,-10001,-88
1326,5.04401E+16,-3013,3471299,249986,7878013,1E+16,5463604,-100004,-6
1327,5043988,-2998,34712998,249994,7878017,9999995,5.46361E+16,-1.00002E+16,-74
1328,5043994,-3.006E+16,34712997,2.49996E+16,7877996,1000001,5.46359E+16,-100009,-79
1329,5044,-3009,34712981,25003,7878011,1E+16,5463598,-100024,-7.1E+15
1330,5044014,-2.989E+16,3.4713E+16,250007,7.878E+15,1E+16,5463605,-99997,-72
1331,5044004,-3011,34712996,2.50017E+16,7878004,1E+16,5.4636E+16,-1.00002E+16,-8.7E+15
1332,504401,-3.001E+16,3471301,249986,7.87799E+15,9999988,5463609,-99989,-74
1333,5044005,-3.019E+16,34712984,249985,7.87799E+15,10000014,5463601,-100009,-88
1334,5043995,-301,34712994,2.49997E+16,7877978,9999979,5.4636E+16,-9.9991E+15,-8.3E+15
1335,5043998,-3011,34712989,249991,7877996,9999978,5463592,-99989,-8
1336,5043991,-3.004E+16,34712996,249992,7877999,10000016,5463612,-100009,-6.9E+15
1337,5044001,-3.004E+16,34713006,2.50016E+16,7.878E+15,100.0,5463604,-99979,-75
1338,5044001,-2999,3.4713E+16,249987,7.87799E+15,1E+16,5463593,-100011,-8.3E+15
1339,5.04401E+16,-2998,34712991,250005,7.87799E+15,9999996,5463612,-9.9999E+15,-5.2E+15
1340,5043987,-3022,34712978,250009,7.878E+15,9.99999E+15,5463601,-100005,-9
1341,5043995,-299,34712997,249986,7877995,1E+16,5.46359E+16,-99997,-61
1342,504399,-3.002E+16,3.4713E+16,249994,7.878E+15,10000007,546359,-9.9991E+15,-7.6E+15
1343,5.04399E+16,-3003,34712981,250015,7877994,10000004,5.4636E+16,-100009,-58
1344,5044028,-3007,34713014,249991,7878001,1E+16,5.46359E+16,-1.0,-8.3E+15
1345,5043998,-2998,34713004,249995,7.87799E+15,10000007,546361,-99987,-84
1346,5044016,-2.989E+16,34712969,250001,7.87801E+15,10000014,5463607,-100014,-74
1347,5044,-2.991E+16,3.4713E+16,250007,7878012,100.0,546359,-9999,-8
1348,5044005,-3.002E+16,34712998,25001,7878004,9.99999E+15,5463576,-99989,-75
1349,5043993,-3,34712985,2.49983E+16,7878008,1E+16,5463592,-99987,-1.02E+16
1350,5043995,-3,34712979,2.49996E+16,7878008,999999,5463592,-9.9999E+15,-79
1351,5044,-2992,34712997,249995,7877994,10000013,5463585,-10002,-84
1352,5044,-3007,34712985,25001,7.87799E+15,9.99999E+15,5463589,-100005,-7.7E+15
1353,5.044E+16,-3005,3471299,2.49996E+16,7878002,9.99999E+15,5463592,-100007,-7
1354,5043988,-2998,34712984,250001,7.878E+15,10000017,546359,-100017,-8.9E+15
1355,5044005,-3003,3471298,2.50003E+16,7878015,1E+16,5463596,-100001,-91
1356,5043995,-2999,34712995,250025,7.87799E+15,1E+16,5463596,-100009,-75
1357,4851998,-2999,34713002,2.49983E+16,7877995,999998,5.46361E+15,-100001,-7.6E+15
1358,4851997,-2988,34712989,250011,7.87801E+15,9999995,5.46357E+15,-9.9999E+15,-85
1359,4.85197E+16,-3007,34712989,2.50003E+16,7878011,10000004,5463598,-10001,-8.9E+15
1360,5055999,-3.006E+16,34713001,250002,7878004,1E+16,5.46358E+16,-100001,-6
1361,5056006,-3.002E+16,34713006,2.50004E+16,7878008,10000013,5.4636E+15,-9.9991E+15,-7.7E+15
1362,5056008,-2992,34712997,250008,7878007,9999999,546361,-100003,-78
1363,5055996,-3005,34712986,250011,7.878E+15,9999995,5463592,-100005,-91
1364,5055995,-3011,3.4713E+16,250009,7.87799E+15,9999981,5463592,-100007,-7.7E+15
1365,5056002,-3.016E+16,3.4713E+16,249994,7878004,10000004,5463589,-100004,-8.9E+15
1366,5055989,-2.994E+16,34712982,2.49996E+16,7877996,10000005,5463586,-99998,-9.2E+15
1367,5055999,-2986,34712989,2.50003E+16,7878002,9999999,5.4636E+16,-99997,-82
1368,5055997,-2999,34713016,2.50003E+16,7.87799E+15,9.99999E+15,5463592,-9.9991E+15,-8.7E+15
1369,5056009,-3011,34712992,2.49996E+16,7.878E+15,1E+16,5463624,-1.0,-7.7E+15
1370,5055986,-2.981E+16,3471299,250012,7877988,9999987,5.46361E+16,-99992,-84
1371,5056006,-2992,34712998,250002,7878008,1E+16,5.4636E+15,-9.9996E+15,-73
1372,505601,-2992,3.4713E+16,250005,7878007,10000001,5463598,-100004,-7.7E+15
1373,5056004,-2982,34712997,249999,7878008,1E+16,5.4636E+16,-9.9994E+15,-86
1374,4843999,-3.004E+16,34712977,249999,7878001,10000009,5463584,-9.9986E+15,-7.7E+15
1375,4.84401E+16,-3005,3.4713E+16,-499987,7877985,9999999,5.4636E+16,-1.00008E+16,-81
1376,4844003,-3011,34712982,-499998,7.878E+15,10000015,5.4636E+15,-99989,-7.7E+15
1377,4843994,-3007,3.4713E+16,-499999,7.87799E+15,10000019,5.4636E+15,-100013,-9.4E+15
1378,5.056E+16,-3.002E+16,3.4713E+16,-499999,7878012,9999995,5463604,-100009,-95
1379,5.05602E+16,-2999,34713,-500005,7878016,10000016,5463593,-9.9981E+15,-9.4E+15
1380,5.05599E+16,-3021,34712992,-500007,7878005,10000004,5.46359E+16,-9.9996E+15,-9.6E+15
1381,5055993,-2999,34712978,-499993,7878008,1E+16,5463593,-99987,-78
1382,5056005,-2997,3.4713E+16,-5.00006E+16,7877994,9999987,5463595,-9.9983E+15,-67
1383,5055995,-2992,34712996,-500009,7878004,9999991,5463595,-1.00008E+16,-78
1384,5056006,-2.989E+16,34713004,-500001,7877996,9999987,5.4636E+15,-9.9994E+15,-63
1385,5056015,-303,34713,-5.00006E+16,7878005,9.99999E+15,5463609,-100017,-88
1386,5.264E+16,-2.989E+16,34712992,-499988,7.878E+15,9999996,5.4636E+16,-99992,-7.1E+15
1387,5264005,-301,34712989,-5.0,7878,9.99999E+15,5463599,-100014,-75
1388,5.264E+16,-3003,34713006,-499983,7877988,9.99999E+15,5.46359E+16,-1.00012E+16,-9.4E+15
1389,5471994,-2999,3.4713E+16,-4.99997E+15,7.878E+15,10000012,5.46359E+15,-99984,-66
1390,5471996,-3.002E+16,34712995,-499979,7877996,9999995,54636,-99987,-7.1E+15
1391,5472002,-3,34712982,-500017,7877985,9999996,5463599,-100009,-7.6E+15
1392,5472,-2.996E+16,34713001,-5.00029E+15,7877995,1E+16,5463598,-99992,-72
1393,5472009,-3005,34712998,-4.99994E+16,7878009,1E+16,5463599,-1.00008E+16,-6
1394,5.472E+16,-3.001E+16,34712981,-499996,7.878E+15,9999993,5463607,-100013,-66
1395,5472006,-3003,34712995,-500021,7878008,1E+16,54636,-1.00018E+16,-73
1396,5472014,-3009,34712993,-500011,7878009,9999999,5463589,-1.00002E+16,-75
1397,5.47198E+16,-3.002E+16,34712989,-500004,787801,10000021,5463605,-1.0,-9.4E+15
1398,5267991,-3.001E+16,34712992,-500004,7878018,10000009,5463596,-1.0,-7
1399,5.268E+16,-3005,34712994,-499998,7878005,10000015,5.46359E+16,-99987,-65
1400,5.268E+16,-3003,34713003,-500005,7.878E+15,9999999,546358,-100027,-8.3E+15
1401,526802,-299,3471298,-5.00006E+16,7877986,10000001,5463589,-99989,-84
1402,5268005,-2.989E+16,34713009,-499993,7.87803E+15,10000004,5.4636E+15,-99995,-8.3E+15
1403,5.26801E+16,-2.979E+16,34712982,-499998,7.87801E+15,10000013,5463598,-100007,-6
1404,5267986,-3.002E+16,34712996,-5.00008E+16,787799,9999978,5463598,-100031,-8.9E+15
1405,5268003,-3009,34712984,-499986,7878002,9999968,5.46358E+16,-100011,-105
1406,5.26798E+16,-999,34713002,-4.99997E+15,7878007,100.0,5.4636E+16,-9.9993E+15,-8
1407,5268,-1,34713,-500013,7878008,9.99999E+15,5463599,-99987,-82
1408,5268009,-1013,34712984,-5.00008E+16,7.878E+15,10000014,5463604,-1.00012E+16,-6.8E+15
1409,5476002,-1,34712958,-499999,7878007,100.0,5.46359E+16,-99997,-8.9E+15
1410,5476008,-1.016E+16,34712993,-500001,7.878E+15,1E+16,5463607,-9.9999E+15,-8.3E+15
1411,5.476E+16,-1001,34712989,-500009,7.87799E+15,10000001,5463596,-9.9991E+15,-105
1412,5.47601E+16,-9.86E+15,3.4713E+16,-500015,7.87799E+15,10000004,5463595,-1.00008E+16,-78
1413,5475996,-1006,34712995,-500001,7878011,1E+16,5463581,-99987,-67
1414,547603,-101,34712996,-499988,7.878E+15,10000004,5.46359E+16,-99995,-7.6E+15
1415,5.47599E+16,-1008,34712966,-500017,787798,9999993,5.46358E+16,-100007,-7.1E+15
1416,5.476E+16,-1004,34713002,-5.00008E+16,7878012,1000001,5.46358E+16,-1.00008E+16,-64
1417,5.31601E+16,-982,34712986,-499983,787799,9999988,5.4636E+15,-100013,-73
1418,5.316E+16,-992,34712994,-499984,7.878E+15,1E+16,5463586,-1.00008E+16,-73
1419,5.31601E+15,-983,34712996,-500007,7878011,1E+16,5463596,-1.0,-73
1420,5.31599E+15,-1.002E+16,34712993,-5.00006E+16,787801,10000016,5463586,-100004,-7.6E+15
1421,5315993,-1006,34712996,-499989,7.878E+15,10000005,5463596,-100009,-81
1422,5.31601E+15,-987,34712979,-500014,7.878E+15,10000009,5463621,-9.9999E+15,-95
1423,5.31599E+15,-1.002E+16,34712992,-500009,7.87799E+15,1E+16,5.46359E+15,-100006,-8
1424,531599,-988,3.4713E+16,-499989,7878008,10000019,5463604,-1.00002E+16,-7.6E+15
1425,5316019,-1001,34712986,-500017,787799,10000004,5.46358E+16,-10001,-84
1426,5.31602E+16,-999,34712996,-5.00003E+15,7877999,9999993,5.46359E+16,-99985,-8
1427,5524004,-9.91E+15,3471299,-500004,7.878E+15,9999999,5463592,-100007,-79
1428,5523985,-98,34712997,-499993,7878005,9999993,5463599,-100004,-78
1429,552401,-988,34712982,-49999,7.878E+15,10000018,5463621,-9.9986E+15,-9.7E+15
1430,552399,-1.002E+16,34712975,-500002,7877999,10000009,5463592,-100001,-54
1431,552399,-1007,34712994,-500001,7878021,9999999,5.46358E+16,-9.9994E+15,-7.6E+15
1432,5524009,-997,34712986,-500004,7877991,9999993,5463604,-99992,-7.7E+15
1433,5.52401E+16,-999,3.4713E+16,-500024,787798,9999993,5.46359E+15,-99997,-82
1434,5.52401E+16,-1013,3.4713E+16,-500026,7878004,10000016,5.46359E+16,-1.00002E+16,-9.6E+15
1435,5.456E+15,-992,34712998,-499998,7877986,9999999,5.46358E+16,-100011,-7.6E+15
1436,5455985,-9.91E+15,34712981,-499981,7.87801E+15,9999996,5.46359E+16,-1.0,-5.1E+15
1437,5455989,-997,34712991,-499998,7878005,10000013,5463589,-9.9999E+15,-6.9E+15
1438,5.456E+16,-993,34712998,-500017,7878013,9999996,5463586,-9.9996E+15,-7.6E+15
1439,5.456E+16,-983,34713005,-499996,7.878E+15,1E+16,5463613,-100001,-8.3E+15
1440,5455986,-9.89E+15,34713015,-499999,7878002,9.99999E+15,5472605,-9.9993E+15,-82
1441,5.456E+16,4.9997E+16,34712986,-499996,7.878E+15,10000001,5.4726E+16,-100009,-67
1442,5.24E+16,50005,34712992,-500009,7877988,9999985,5472602,-9.9999E+15,-9.6E+15
1443,5239997,49995,34712984,-4.99997E+15,7877996,9999999,5472596,-99985,-64
1444,5.24E+16,4.9994E+16,34712977,-50001,7878001,1E+16,5472608,-100006,-93
1445,5239987,50005,34713003,-5.0,7.87801E+15,9999985,5.47261E+16,-1.0,-9.6E+15
1446,5240015,5.0001E+15,34712991,-49999,7878004,100.0,5472606,-99992,-7.7E+15
1447,523999,-985,34713006,-5.00003E+15,7.878E+15,10000015,5.47259E+16,-100001,-82
1448,5239991,-996,3.4713E+16,-499993,7.878E+15,9999991,5472615,-100005,-107
1449,5239987,-9.94E+15,34713001,-500007,7877991,9999996,5472594,-9.9978E+15,-85
1450,5240003,-1001,34712993,-500013,7877999,10000009,5472609,-100006,-7.7E+15
1451,5240005,-993,34713003,-499995,7.87799E+15,10000007,5472603,-9.9993E+15,-85
1452,5.23999E+16,-9.94E+15,34712981,-500001,7.87799E+15,10000007,5472596,-9.9993E+15,-9
1453,5239998,-999,3.4713E+16,-500004,7.87799E+15,999999,5472609,-99998,-7.1E+15
1454,5239999,-999,34712989,-5.00006E+16,7878017,9999996,5.4726E+16,-100007,-6.9E+15
1455,52.4,-1,34712989,-499982,787799,9999999,5472614,-100003,-7.7E+15
1456,5.412E+16,-998,34712973,-499993,7878,10000014,5.47259E+15,-9.9983E+15,-81
1457,5412004,-984,34712991,-499989,7877999,9999996,5.4726E+16,-99989,-82
1458,5.41199E+16,-9.94E+15,3.4713E+16,-4.99994E+16,7877988,9999996,5472582,-100013,-75
1459,5411988,-1,34712997,-499982,7878002,9.99999E+15,5472585,-100019,-86
1460,5411996,-993,3.4713E+16,-500014,7878004,9999999,5472597,-99995,-6.9E+15
1461,5411981,-1006,3471297,-4.99992E+16,7877986,9999995,5.47259E+16,-100015,-6
1462,5411988,-972,34713003,-499989,7878008,1E+16,5472591,-9.9991E+15,-91
1463,5411976,-1.019E+16,34712986,-500014,7878014,1000001,5.47261E+15,-100003,-75
1464,5412007,-1006,34712989,-499998,7877994,9999993,5472602,-99989,-86
1465,5.41199E+16,-1009,34712995,-500007,787801,9.99999E+15,5.47261E+16,-1.0,-82
1466,5.41202E+16,-1008,34712979,-500015,7878,10000009,5.4726E+15,-1.0,-8.3E+15
1467,5412005,-999,34713001,-499996,7878005,10000013,5472605,-9.9999E+15,-78
